Data;Cons 1;Cons 2;Cons 3;Cons 4;Cons 5;Cons 6;Cons 7;Cons 8;Cons 9;Cons 10;Cons 11;Cons 12;Cons 13;Cons 14
19/04/2019 12:00:00;0,136;0,011;0,13;0,537;0,078;0,668;0,035;0,161;0,035;0,41;0,584;0,054;1,098;0,137
19/04/2019 12:15:00;0,136;0,031;0,128;0,145;0,164;0,51;0,037;0,067;0,047;0,865;0,194;0,051;1,118;0,398
19/04/2019 12:30:00;0,506;0,013;0,128;0,078;0,3;0,104;0,043;0,056;0,06;1,717;0,223;0,034;0,428;0,534
19/04/2019 12:45:00;0,519;0,018;0,135;0,13;0,116;0,136;0,051;0,05;0,027;1,253;0,25;0,203;0,423;0,309
19/04/2019 13:00:00;0,248;0,028;0,14;0,112;0,116;0,106;0,07;0,038;0,047;1,167;0,177;0,525;0,43;0,06
19/04/2019 13:15:00;0,147;0,013;0,132;0,166;0,145;0,122;0,074;0,082;0,051;0,631;0,112;0,255;0,493;0,407
19/04/2019 13:30:00;0,192;0,024;0,128;0,135;0,201;0,104;0,068;0,081;0,028;0,503;0,183;0,119;0,332;0,253
19/04/2019 13:45:00;0,18;0,019;0,13;0,477;0,609;0,522;0,05;0,094;0,061;0,642;0,202;0,09;0,583;0,061
19/04/2019 14:00:00;0,151;0,019;0,098;0,327;0,831;0,731;0,051;0,068;0,047;1,044;0,186;0,088;0,4;0,061
19/04/2019 14:15:00;0,158;0,022;0,045;0,272;0,078;0,179;0,049;0,014;0,062;0,238;0,176;0,324;0,389;0,144
19/04/2019 14:30:00;0,142;0,022;0,042;0,48;0,097;0,087;0,046;0,034;0,058;0,73;0,105;0,136;0,479;0,481
19/04/2019 14:45:00;0,323;0,009;0,047;0,34;0,568;0,155;0,035;0,075;0,035;0,784;0,108;0,167;0,193;0,62
19/04/2019 15:00:00;0,421;0,034;0,051;0,104;0,224;0,624;0,036;0,075;0,022;0,113;0,094;0,094;0,546;0,55
19/04/2019 15:15:00;0,418;0,008;0,048;0,574;0,092;0,516;0,043;0,09;0,055;0,388;0,147;0,098;0,744;0,17
19/04/2019 15:30:00;0,399;0,025;0,056;0,262;0,099;0,24;0,049;0,074;0,039;0,422;0,09;0,091;0,584;0,129
19/04/2019 15:45:00;0,42;0,017;0,057;0,135;0,119;0,342;0,06;0,127;0,057;0,629;0,132;0,042;0,216;0,288
19/04/2019 16:00:00;0,331;0,021;0,042;0,153;0,058;0,457;0,061;0,069;0,056;0,076;0,091;0,057;0,915;0,184
19/04/2019 16:15:00;0,372;0,02;0,042;0,778;0,066;0,112;0,046;0,082;0,05;0,083;0,096;0,049;1,031;0,125
19/04/2019 16:30:00;0,261;0,022;0,043;0,543;0,096;0,045;0,038;0,09;0,056;0,132;0,129;0,034;0,734;0,184
19/04/2019 16:45:00;0,28;0,013;0,109;0,719;0,065;0,038;0,041;0,043;0,035;0,326;0,113;0,066;0,847;0,374
19/04/2019 17:00:00;0,031;0,028;0,13;0,312;0,086;0,32;0,087;0,067;0,019;0,511;0,127;0,041;0,544;0,245
19/04/2019 17:15:00;0,044;0,016;0,103;0,125;0,083;0,106;0,109;0,098;0,058;0,74;0,132;0,033;0,233;0,16
19/04/2019 17:30:00;0,022;0,017;0,044;0,114;0,081;0,036;0,251;0,039;0,017;0,765;0,716;0,08;0,446;0,187
19/04/2019 17:45:00;0,033;0,032;0,046;0,107;0,174;0,033;0,07;0,054;0,066;0,754;0,747;0,065;0,702;0,341
19/04/2019 18:00:00;0,041;0,113;0,058;0,363;0,557;0,035;0,075;0,118;0,046;0,733;0,373;0,066;0,338;0,176
19/04/2019 18:15:00;0,039;0,066;0,057;0,381;0,335;0,037;0,076;0,082;0,035;0,765;0,691;0,071;0,274;0,323
19/04/2019 18:30:00;0,039;0,016;0,047;0,113;0,319;0,055;0,054;0,036;0,064;0,762;0,259;0,047;0,273;0,289
19/04/2019 18:45:00;0,028;0,125;0,042;0,128;0,064;0,061;0,055;0,234;0,015;0,501;0,239;0,044;0,442;0,083
19/04/2019 19:00:00;0,022;0,034;0,044;0,088;0,108;0,047;0,054;0,241;0,028;0,331;0,432;0,068;0,306;0,065
19/04/2019 19:15:00;0,092;0,034;0,127;0,128;0,047;0,046;0,471;0,189;0,041;0,508;0,563;0,069;0,381;0,058
19/04/2019 19:30:00;0,334;0,023;0,137;0,116;0,067;0,045;0,58;0,094;0,019;0,348;0,67;0,068;0,429;0,402
19/04/2019 19:45:00;0,541;0,094;0,128;0,339;0,085;0,044;0,475;0,148;0,06;0,398;0,538;0,059;0,374;1,376
19/04/2019 20:00:00;0,299;0,029;0,144;0,373;0,091;0,066;0,395;0,44;0,036;0,815;0,501;0,109;0,346;1,785
19/04/2019 20:15:00;0,242;0,052;0,143;0,058;0,173;0,059;0,321;0,352;0,049;0,651;0,989;0,094;0,377;1,544
19/04/2019 20:30:00;0,182;0,018;0,128;0,028;0,276;0,187;0,288;0,202;0,052;0,481;0,605;0,091;0,397;1,57
19/04/2019 20:45:00;0,127;0,023;0,123;0,046;0,143;0,146;0,076;0,412;0,03;0,322;0,422;0,156;0,41;1,646
19/04/2019 21:00:00;0,151;0,051;0,131;0,025;0,135;0,06;0,071;0,058;0,015;0,288;0,36;0,12;0,44;2,088
19/04/2019 21:15:00;0,126;0,037;0,123;0,09;0,288;0,082;0,264;0,054;0,044;0,28;0,792;0,097;0,413;1,343
19/04/2019 21:30:00;0,153;0,019;0,138;0,104;0,195;0,061;0,4;0,062;0,024;0,308;0,392;0,092;0,423;1,132
19/04/2019 21:45:00;0,126;0,06;0,132;0,154;0,077;0,07;0,076;0,05;0,038;0,31;0,216;0,086;0,452;1,212
19/04/2019 22:00:00;0,156;0,154;0,125;0,086;0,137;0,059;0,07;0,017;0,057;0,305;0,303;0,107;0,73;0,241
19/04/2019 22:15:00;0,131;0,343;0,116;0,174;0,104;0,062;0,084;0,044;0,038;0,294;0,63;0,116;1,191;0,254
19/04/2019 22:30:00;0,154;0,259;0,111;0,114;0,104;0,082;0,11;0,014;0,061;0,312;0,502;0,127;1,028;0,206
19/04/2019 22:45:00;0,135;0,271;0,052;0,093;0,114;0,068;0,13;0,04;0,031;0,316;0,195;0,158;0,688;0,083
19/04/2019 23:00:00;0,15;0,336;0,058;0,114;0,085;0,07;0,116;0,05;0,146;0,362;0,506;0,142;0,439;0,062
19/04/2019 23:15:00;0,139;0,203;0,055;0,079;0,124;0,067;0,111;0,057;0,478;0,305;1,121;0,101;0,503;0,061
19/04/2019 23:30:00;0,145;0,026;0,042;0,039;0,044;0,067;0,105;0,075;0,053;0,334;0,789;0,065;0,878;0,194
19/04/2019 23:45:00;0,171;0,027;0,043;0,054;0,085;0,079;0,105;0,016;0,027;0,349;0,544;0,054;0,381;0,256
20/04/2019 00:00:00;0,218;0,02;0,043;0,05;0,055;0,07;0,09;0,043;0,069;0,328;0,536;0,051;0,35;0,06
20/04/2019 00:15:00;0,185;0,033;0,043;0,057;0,042;0,093;0,082;0,018;0,042;0,767;0,488;0,04;0,384;0,053
20/04/2019 00:30:00;0,17;0,021;0,043;0,068;0,093;0,08;0,082;0,038;0,039;0,412;0,639;0,112;0,375;0,153
20/04/2019 00:45:00;0,048;0,022;0,042;0,068;0,044;0,091;0,082;0,043;0,04;0,107;0,723;0,067;0,405;0,052
20/04/2019 01:00:00;0,031;0,031;0,042;0,047;0,066;0,096;0,06;0,055;0,031;0,111;0,279;0,084;0,4;0,07
20/04/2019 01:15:00;0,047;0,016;0,043;0,042;0,055;0,097;0,062;0,071;0,016;0,103;0,214;0,067;0,408;0,068
20/04/2019 01:30:00;0,027;0,036;0,043;0,052;0,066;0,084;0,06;0,016;0,051;0,138;0,351;0,038;0,429;0,318
20/04/2019 01:45:00;0,117;0,015;0,044;0,029;0,061;0,086;0,112;0,044;0,028;0,142;0,346;0,062;0,403;0,054
20/04/2019 02:00:00;0,023;0,026;0,042;0,027;0,033;0,086;0,301;0,02;0,072;0,13;0,155;0,05;0,394;0,053
20/04/2019 02:15:00;0,036;0,024;0,056;0,032;0,093;0,102;0,098;0,035;0,04;0,11;0,135;0,091;0,384;0,074
20/04/2019 02:30:00;0,014;0,025;0,058;0,049;0,046;0,088;0,057;0,043;0,03;0,104;0,116;0,062;0,402;0,076
20/04/2019 02:45:00;0,031;0,021;0,055;0,03;0,052;0,045;0,059;0,052;0,052;0,085;0,12;0,057;0,393;0,053
20/04/2019 03:00:00;0,018;0,029;0,042;0,039;0,063;0,037;0,074;0,075;0,016;0,09;0,484;0,089;0,348;0,054
20/04/2019 03:15:00;0,026;0,012;0,044;0,062;0,06;0,037;0,297;0,024;0,036;0,061;0,278;0,04;0,383;0,134
20/04/2019 03:30:00;0,022;0,038;0,043;0,063;0,068;0,037;0,222;0,042;0,044;0,128;0,118;0,057;0,412;0,261
20/04/2019 03:45:00;0,022;0,012;0,043;0,051;0,032;0,056;0,052;0,026;0,033;0,084;0,094;0,039;0,359;0,179
20/04/2019 04:00:00;0,026;0,032;0,043;0,05;0,083;0,038;0,041;0,031;0,063;0,095;0,134;0,054;0,37;0,07
20/04/2019 04:15:00;0,017;0,025;0,042;0,046;0,054;0,034;0,04;0,047;0,05;0,24;0,097;0,075;0,357;0,052
20/04/2019 04:30:00;0,032;0,026;0,043;0,034;0,051;0,035;0,037;0,05;0,024;0,298;0,098;0,066;0,355;0,054
20/04/2019 04:45:00;0,011;0,032;0,043;0,028;0,053;0,039;0,038;0,075;0,047;0,328;0,094;0,103;0,365;0,055
20/04/2019 05:00:00;0,036;0,023;0,043;0,032;0,063;0,036;0,062;0,025;0,023;0,334;0,113;0,066;0,367;0,061
20/04/2019 05:15:00;0,009;0,018;0,043;0,048;0,075;0,047;0,06;0,039;0,018;0,317;0,12;0,043;0,337;0,082
20/04/2019 05:30:00;0,034;0,032;0,046;0,029;0,03;0,033;0,055;0,03;0,067;0,329;0,107;0,053;0,372;0,32
20/04/2019 05:45:00;0,078;0,019;0,059;0,028;0,073;0,042;0,037;0,026;0,032;0,32;0,103;0,048;0,351;0,054
20/04/2019 06:00:00;0,033;0,026;0,058;0,053;0,059;0,047;0,037;0,041;0,169;0,304;0,112;0,066;0,317;0,051
20/04/2019 06:15:00;0,018;0,027;0,05;0,071;0,062;0,037;0,037;0,047;0,509;0,334;0,124;0,058;0,374;0,068
20/04/2019 06:30:00;0,026;0,06;0,042;0,048;0,05;0,058;0,037;0,075;0,06;0,338;0,077;0,195;0,4;0,12
20/04/2019 06:45:00;0,025;0,043;0,044;0,049;0,048;0,035;0,047;0,037;0,034;0,343;0,111;0,386;0,357;0,098
20/04/2019 07:00:00;0,02;0,024;0,043;0,052;0,087;0,035;0,063;0,036;0,042;0,371;0,098;0,475;0,386;0,101
20/04/2019 07:15:00;0,03;0,04;0,043;0,082;0,031;0,035;0,06;0,033;0,027;0,231;0,109;0,079;0,363;0,349
20/04/2019 07:30:00;0,013;0,032;0,043;0,096;0,074;0,034;0,139;0,022;0,031;0,1;0,106;0,058;0,37;0,282
20/04/2019 07:45:00;0,035;0,36;0,042;0,169;0,033;0,048;0,484;0,045;0,056;0,098;0,097;0,052;0,374;0,496
20/04/2019 08:00:00;0,01;0,703;0,09;0,333;0,093;0,042;0,222;0,032;0,052;0,094;0,109;0,058;0,365;1,547
20/04/2019 08:15:00;0,032;0,868;0,057;0,223;0,055;0,117;0,115;0,073;0,032;0,095;0,117;0,053;0,396;1,482
20/04/2019 08:30:00;0,019;0,272;0,052;0,72;0,163;0,183;0,069;0,053;0,053;0,076;0,139;0,153;0,376;1,489
20/04/2019 08:45:00;0,231;0,391;0,055;0,222;0,069;0,182;0,039;0,081;0,018;0,094;0,543;0,057;0,343;1,781
20/04/2019 09:00:00;0,22;0,266;0,058;0,508;0,078;0,181;0,064;0,052;0,047;0,113;0,776;0,08;0,342;2,043
20/04/2019 09:15:00;0,15;0,318;0,056;0,563;0,056;0,213;0,062;0,175;0,023;0,113;0,851;0,108;0,389;1,153
20/04/2019 09:30:00;0,064;0,172;0,049;0,245;0,036;0,19;0,058;0,24;0,019;0,274;0,201;0,071;0,327;1,221
20/04/2019 09:45:00;0,04;0,191;0,055;0,66;0,077;0,061;0,052;0,02;0,085;0,099;0,177;0,058;0,358;1,003
20/04/2019 10:00:00;0,039;0,251;0,043;0,472;0,044;0,037;0,051;0,065;0,042;0,089;0,252;0,031;0,38;0,242
20/04/2019 10:15:00;0,02;0,238;0,042;0,306;0,078;0,086;0,125;0,056;0,048;0,142;0,486;0,079;0,4;0,261
20/04/2019 10:30:00;0,028;0,176;0,043;0,554;0,025;0,038;0,079;0,033;0,058;0,318;0,496;0,069;0,493;0,053
20/04/2019 10:45:00;0,128;0,223;0,042;0,419;0,087;0,06;0,075;0,039;0,024;0,298;0,474;0,05;0,449;0,088
20/04/2019 11:00:00;0,164;0,316;0,042;0,928;0,078;0,035;0,075;0,011;0,064;0,35;0,47;0,084;0,427;0,137
20/04/2019 11:15:00;0,077;0,255;0,042;0,494;0,139;0,059;0,462;0,143;0,026;0,431;0,457;0,064;0,418;0,248
20/04/2019 11:30:00;0,116;0,4;0,06;0,461;0,107;0,104;0,296;0,164;0,037;0,341;0,49;0,059;0,403;0,25
20/04/2019 11:45:00;0,16;0,563;0,069;0,339;0,171;0,18;0,155;0,079;0,071;0,124;0,355;0,047;0,399;0,087
20/04/2019 12:00:00;0,142;0,47;0,067;0,561;0,061;0,225;0,113;0,386;0,046;0,136;0,142;0,045;0,426;0,093
20/04/2019 12:15:00;0,159;0,477;0,067;0,637;0,05;0,193;0,176;0,057;0,063;0,117;0,298;0,069;0,277;0,176
20/04/2019 12:30:00;0,141;0,364;0,213;0,627;0,055;0,31;0,197;0,062;0,063;0,351;0,438;0,079;0,262;0,053
20/04/2019 12:45:00;0,159;0,301;0,12;0,616;0,471;0,074;0,272;0,049;0,036;0,266;0,73;0,092;0,306;0,052
20/04/2019 13:00:00;0,209;0,168;0,12;0,446;0,63;0,059;0,515;0,087;0,03;0,478;0,78;0,093;0,257;0,075
20/04/2019 13:15:00;0,224;0,063;0,128;0,176;0,506;0,473;0,31;0,078;0,052;0,91;0,323;0,034;0,297;0,06
20/04/2019 13:30:00;0,149;0,022;0,083;0,181;0,159;0,929;0,076;0,05;0,049;0,158;0,261;0,097;0,291;0,052
20/04/2019 13:45:00;0,199;0,052;0,053;0,289;0,163;0,301;0,093;0,029;0,094;0,146;0,319;0,041;0,336;0,151
20/04/2019 14:00:00;0,155;0,036;0,058;0,978;0,105;0,105;0,102;0,023;0,048;0,12;0,26;0,411;0,301;0,092
20/04/2019 14:15:00;0,174;0,217;0,058;0,86;0,088;0,246;0,129;0,038;0,055;0,086;0,155;0,107;0,376;0,057
20/04/2019 14:30:00;0,15;0,299;0,043;0,572;0,123;0,272;0,112;0,031;0,07;0,127;0,178;0,09;0,327;0,054
20/04/2019 14:45:00;0,177;0,125;0,042;0,486;0,076;0,101;0,096;0,072;0,052;0,12;0,083;0,121;0,316;0,069
20/04/2019 15:00:00;0,153;0,526;0,056;0,582;0,347;0,051;0,077;0,046;0,025;0,065;0,183;0,108;0,265;0,384
20/04/2019 15:15:00;0,168;0,182;0,057;0,734;0,393;0,055;0,279;0,047;0,06;0,257;0,139;0,07;0,306;0,259
20/04/2019 15:30:00;0,159;0,376;0,049;0,425;0,098;0,056;0,43;0,026;0,038;0,074;0,237;0,077;0,234;0,129
20/04/2019 15:45:00;0,409;0,08;0,042;0,324;0,065;0,073;0,248;0,022;0,022;0,085;0,572;0,036;0,276;0,122
20/04/2019 16:00:00;0,169;0,038;0,043;0,425;0,122;0,044;0,212;0,038;0,062;0,121;0,631;0,089;0,31;0,141
20/04/2019 16:15:00;0,167;0,019;0,059;0,949;0,095;0,034;0,199;0,012;0,036;0,153;0,752;0,063;0,23;0,39
20/04/2019 16:30:00;0,173;0,039;0,057;0,304;0,093;0,052;0,125;0,071;0,05;0,157;0,558;0,095;0,305;0,322
20/04/2019 16:45:00;0,164;0,039;0,051;0,305;0,054;0,044;0,293;0,316;0,081;0,14;0,568;0,061;0,427;0,222
20/04/2019 17:00:00;0,177;0,032;0,042;0,5;0,111;0,045;0,469;0,127;0,036;0,16;0,655;0,032;0,256;0,317
20/04/2019 17:15:00;0,16;0,059;0,043;0,913;0,037;0,103;0,495;0,033;0,077;0,124;0,966;0,078;0,627;0,114
20/04/2019 17:30:00;0,177;0,089;0,043;0,491;0,105;0,331;0,493;0,219;0,02;0,147;0,242;0,031;0,631;0,122
20/04/2019 17:45:00;0,153;0,029;0,042;0,476;0,036;0,491;0,247;0,098;0,016;0,449;0,583;0,049;0,737;0,173
20/04/2019 18:00:00;0,193;0,045;0,042;0,402;0,08;0,038;0,235;0,594;0,055;0,123;0,398;0,044;0,69;0,07
20/04/2019 18:15:00;0,162;0,034;0,042;0,683;0,058;0,317;0,343;0,551;0,015;0,268;0,234;0,045;0,808;0,054
20/04/2019 18:30:00;0,179;0,113;0,122;0,407;0,121;0,242;0,419;0,386;0,042;0,146;0,174;0,063;0,504;0,078
20/04/2019 18:45:00;0,159;0,041;0,115;1,08;0,051;0,06;0,212;0,26;0,061;0,44;0,178;0,049;0,47;0,074
20/04/2019 19:00:00;0,177;0,036;0,132;0,419;0,116;0,057;0,115;0,115;0,045;0,726;0,281;0,068;1,058;0,056
20/04/2019 19:15:00;0,131;0,064;0,133;0,405;0,159;0,032;0,089;0,076;0,075;0,665;0,857;0,167;1,187;0,161
20/04/2019 19:30:00;0,135;0,049;0,134;0,901;0,108;0,048;0,09;0,066;0,015;0,638;0,737;0,268;1,314;0,084
20/04/2019 19:45:00;0,111;0,114;0,138;0,525;0,097;0,049;0,11;0,488;0,021;0,678;0,232;0,327;0,93;0,06
20/04/2019 20:00:00;0,109;0,061;0,143;0,887;0,14;0,044;0,096;0,462;0,05;0,495;0,24;0,421;0,38;0,199
20/04/2019 20:15:00;0,095;0,04;0,146;0,811;0,144;0,058;0,062;0,382;0,015;0,599;0,17;0,28;0,397;1,311
20/04/2019 20:30:00;0,092;0,052;0,135;0,631;0,215;0,062;0,06;0,264;0,031;0,427;0,349;0,152;0,437;1,569
20/04/2019 20:45:00;0,095;0,195;0,141;0,71;0,134;0,068;0,061;0,396;0,05;0,472;0,536;0,07;1,043;1,549
20/04/2019 21:00:00;0,087;0,059;0,131;0,76;0,124;0,081;0,038;0,07;0,051;0,39;0,478;0,625;1,218;1,663
20/04/2019 21:15:00;0,098;0,221;0,133;0,659;0,086;0,133;0,036;0,041;0,051;0,338;0,448;0,775;0,998;1,585
20/04/2019 21:30:00;0,084;0,079;0,354;0,194;0,127;0,076;0,035;0,058;0,053;0,34;0,139;0,682;0,746;1,773
20/04/2019 21:45:00;0,103;0,033;0,535;0,181;0,071;0,07;0,036;0,08;0,027;0,319;0,176;0,539;0,826;1,708
20/04/2019 22:00:00;0,081;0,041;0,23;0,139;0,145;0,098;0,066;0,059;0,043;0,321;0,414;0,179;0,658;1,413
20/04/2019 22:15:00;0,106;0,017;0,064;0,155;0,074;0,138;0,101;0,061;0,02;0,313;0,531;0,243;0,635;1,225
20/04/2019 22:30:00;0,079;0,025;0,076;0,047;0,133;0,127;0,102;0,028;0,027;0,322;1,01;0,198;0,478;1
20/04/2019 22:45:00;0,106;0,034;0,075;0,054;0,102;0,06;0,111;0,053;0,042;0,364;0,313;0,172;0,454;0,301
20/04/2019 23:00:00;0,083;0,015;0,062;0,102;0,101;0,079;0,089;0,036;0,172;0,359;0,266;0,183;0,47;0,394
20/04/2019 23:15:00;0,111;0,037;0,057;0,048;0,158;0,078;0,089;0,049;0,504;0,348;0,413;0,165;0,421;0,562
20/04/2019 23:30:00;0,108;0,023;0,059;0,054;0,115;0,069;0,089;0,076;0,068;0,357;0,909;0,163;0,623;0,241
20/04/2019 23:45:00;0,096;0,017;0,059;0,08;0,065;0,067;0,09;0,065;0,047;0,466;0,523;0,069;0,829;0,192
21/04/2019 00:00:00;0,151;0,038;0,077;0,08;0,05;0,097;0,113;0,08;0,041;0,34;0,46;0,077;0,475;0,258
21/04/2019 00:15:00;0,24;0,018;0,068;0,078;0,083;0,07;0,113;0,011;0,028;0,223;0,394;0,076;0,782;0,41
21/04/2019 00:30:00;0,238;0,027;0,067;0,088;0,046;0,078;0,099;0,046;0,019;0,12;0,452;0,069;0,4;0,061
21/04/2019 00:45:00;0,22;0,03;0,059;0,059;0,058;0,068;0,081;0,021;0,045;0,127;0,429;0,085;0,366;0,052
21/04/2019 01:00:00;0,143;0,013;0,058;0,033;0,064;0,077;0,089;0,036;0,041;0,142;0,45;0,037;0,558;0,061
21/04/2019 01:15:00;0,135;0,038;0,049;0,054;0,062;0,103;0,067;0,042;0,027;0,144;0,425;0,057;0,614;0,069
21/04/2019 01:30:00;0,128;0,022;0,044;0,026;0,035;0,09;0,312;0,058;0,066;0,126;0,181;0,043;0,385;0,053
21/04/2019 01:45:00;0,026;0,016;0,043;0,026;0,093;0,085;0,072;0,074;0,048;0,129;0,105;0,053;0,365;0,061
21/04/2019 02:00:00;0,086;0,05;0,043;0,044;0,03;0,088;0,085;0,045;0,029;0,119;0,106;0,061;0,341;0,24
21/04/2019 02:15:00;0,013;0,062;0,043;0,029;0,069;0,105;0,082;0,046;0,057;0,101;0,124;0,034;0,221;0,122
21/04/2019 02:30:00;0,036;0,032;0,042;0,033;0,053;0,085;0,059;0,016;0,015;0,128;0,168;0,075;0,22;0,052
21/04/2019 02:45:00;0,017;0,028;0,043;0,057;0,076;0,064;0,397;0,042;0,057;0,14;0,159;0,101;0,194;0,074
21/04/2019 03:00:00;0,031;0,034;0,057;0,061;0,023;0,066;0,038;0,027;0,029;0,119;0,118;0,082;0,185;0,059
21/04/2019 03:15:00;0,02;0,033;0,058;0,048;0,098;0,07;0,038;0,03;0,015;0,142;0,158;0,107;0,299;0,053
21/04/2019 03:30:00;0,029;0,025;0,049;0,048;0,03;0,088;0,042;0,071;0,068;0,133;0,132;0,056;0,336;0,16
21/04/2019 03:45:00;0,021;0,027;0,044;0,062;0,076;0,066;0,056;0,052;0,038;0,1;0,108;0,076;0,344;0,077
21/04/2019 04:00:00;0,028;0,028;0,042;0,026;0,042;0,09;0,066;0,079;0,045;0,112;0,091;0,044;0,356;0,136
21/04/2019 04:15:00;0,022;0,024;0,043;0,026;0,083;0,081;0,066;0,018;0,062;0,126;0,126;0,032;0,321;0,198
21/04/2019 04:30:00;0,027;0,036;0,044;0,036;0,024;0,096;0,042;0,045;0,023;0,226;0,115;0,062;0,336;0,077
21/04/2019 04:45:00;0,022;0,026;0,043;0,038;0,088;0,086;0,04;0,023;0,063;0,359;0,136;0,047;0,385;0,069
21/04/2019 05:00:00;0,027;0,019;0,044;0,027;0,044;0,078;0,038;0,036;0,016;0,336;0,108;0,049;0,336;0,051
21/04/2019 05:15:00;0,023;0,038;0,054;0,026;0,064;0,079;0,039;0,032;0,023;0,312;0,118;0,046;0,336;0,053
21/04/2019 05:30:00;0,026;0,02;0,059;0,063;0,047;0,068;0,038;0,041;0,052;0,305;0,124;0,033;0,348;0,07
21/04/2019 05:45:00;0,022;0,019;0,053;0,095;0,077;0,086;0,038;0,075;0,027;0,331;0,131;0,094;0,328;0,067
21/04/2019 06:00:00;0,027;0,034;0,043;0,065;0,037;0,07;0,061;0,045;0,186;0,297;0,108;0,064;0,342;0,108
21/04/2019 06:15:00;0,021;0,022;0,043;0,067;0,066;0,067;0,062;0,069;0,505;0,35;0,121;0,074;0,366;0,252
21/04/2019 06:30:00;0,028;0,023;0,043;0,06;0,06;0,07;0,054;0,019;0,08;0,345;0,117;0,187;0,323;0,108
21/04/2019 06:45:00;0,022;0,028;0,044;0,028;0,058;0,068;0,038;0,043;0,027;0,343;0,254;0,769;0,332;0,101
21/04/2019 07:00:00;0,028;0,024;0,043;0,036;0,051;0,09;0,037;0,029;0,042;0,329;0,43;1,046;0,368;0,099
21/04/2019 07:15:00;0,043;0,028;0,043;0,088;0,072;0,062;0,036;0,03;0,034;0,302;0,553;0,509;0,313;0,067
21/04/2019 07:30:00;0,05;0,128;0,048;0,141;0,055;0,054;0,038;0,042;0,016;0,136;0,518;0,5;0,358;0,6
21/04/2019 07:45:00;0,044;0,076;0,059;0,096;0,115;0,059;0,037;0,064;0,055;0,078;0,516;0,46;0,336;1,387
21/04/2019 08:00:00;0,048;0,036;0,06;0,133;0,082;0,05;0,038;0,079;0,041;0,105;0,337;0,562;0,364;1,578
21/04/2019 08:15:00;0,195;0,113;0,052;0,135;0,045;0,069;0,062;0,076;0,049;0,079;0,292;0,18;0,358;1,706
21/04/2019 08:30:00;0,097;0,035;0,055;0,276;0,056;0,062;0,069;0,061;0,079;0,11;0,274;0,249;0,36;1,635
21/04/2019 08:45:00;0,212;0,247;0,261;0,089;0,06;0,036;0,075;0,057;0,016;0,069;0,564;0,24;0,369;2,013
21/04/2019 09:00:00;0,068;0,049;0,168;0,143;0,068;0,033;0,051;0,064;0,027;0,071;0,435;0,352;0,367;1,653
21/04/2019 09:15:00;0,087;0,046;0,069;0,066;0,038;0,034;0,053;0,079;0,045;0,161;0,443;0,316;0,375;1,365
21/04/2019 09:30:00;0,053;0,03;0,044;0,056;0,086;0,043;0,051;0,088;0,02;0,209;0,401;0,302;0,461;0,382
21/04/2019 09:45:00;0,063;0,028;0,043;0,064;0,132;0,11;0,052;0,179;0,053;0,404;0,117;0,239;0,876;0,516
21/04/2019 10:00:00;0,013;0,055;0,058;0,046;0,234;0,198;0,052;0,144;0,034;0,339;0,095;0,251;1,097;0,812
21/04/2019 10:15:00;0,04;0,013;0,058;0,045;0,56;0,203;0,052;0,237;0,073;1,107;0,101;0,329;1,153;0,725
21/04/2019 10:30:00;0,012;0,023;0,048;0,105;0,156;0,336;0,298;0,091;0,071;1,668;0,12;0,304;1,502;0,576
21/04/2019 10:45:00;0,04;0,033;0,044;0,129;0,13;0,311;0,135;0,068;0,049;1,729;0,133;0,361;1,271;1,043
21/04/2019 11:00:00;0,013;0,015;0,056;0,05;0,113;0,234;0,085;0,071;0,038;1,954;0,096;0,692;1,211;0,592
21/04/2019 11:15:00;0,04;0,027;0,108;0,075;0,049;0,275;0,06;0,094;0,051;2,107;0,109;0,749;1,473;0,506
21/04/2019 11:30:00;0,013;0,029;0,124;0,077;0,064;0,212;0,086;0,091;0,042;1,952;0,122;0,654;1,285;0,412
21/04/2019 11:45:00;0,039;0,014;0,148;0,067;0,056;0,22;0,087;0,048;0,027;1,619;0,117;0,665;0,779;0,446
21/04/2019 12:00:00;0,014;0,033;0,145;0,067;0,134;0,085;0,193;0,051;0,069;1,442;0,111;0,643;1,015;0,405
21/04/2019 12:15:00;0,038;0,023;0,136;0,082;0,059;0,049;0,118;0,014;0,037;1,575;0,293;0,57;0,995;0,054
21/04/2019 12:30:00;0,016;0,015;0,131;0,058;0,123;0,048;0,095;0,042;0,074;1,196;0,661;0,577;0,438;0,23
21/04/2019 12:45:00;0,037;0,033;0,129;0,044;0,076;0,038;0,076;0,026;0,063;1,269;0,272;0,761;0,583;0,155
21/04/2019 13:00:00;0,017;0,023;0,122;0,062;0,131;0,039;0,076;0,032;0,044;0,939;0,184;0,306;0,599;0,198
21/04/2019 13:15:00;0,035;0,021;0,091;0,045;0,072;0,059;0,053;0,064;0,062;0,463;0,226;0,355;0,607;0,064
21/04/2019 13:30:00;0,021;0,028;0,044;0,045;0,138;0,056;0,052;0,053;0,03;0,315;0,186;0,262;0,478;0,064
21/04/2019 13:45:00;0,049;0,023;0,045;0,052;0,09;0,041;0,055;0,077;0,033;0,353;0,184;0,197;0,384;0,096
21/04/2019 14:00:00;0,014;0,027;0,06;0,063;0,114;0,048;0,052;0,015;0,07;0,178;0,191;0,589;0,291;0,466
