period,respondent,respondent-name,type,type-name,value,value-units
2024-04-15T22,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,3356,megawatthours
2024-04-15T22,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,536,megawatthours
2024-04-15T22,TEX,Texas,DF,Day-ahead demand forecast,56311,megawatthours
2024-04-15T22,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,3268,megawatthours
2024-04-15T22,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,260,megawatthours
2024-04-15T22,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,989,megawatthours
2024-04-15T22,GVL,Gainesville Regional Utilities,DF,Day-ahead demand forecast,212,megawatthours
2024-04-15T22,AECI,"Associated Electric Cooperative, Inc.",DF,Day-ahead demand forecast,2603,megawatthours
2024-04-15T22,CHPD,Public Utility District No. 1 of Chelan County,DF,Day-ahead demand forecast,170,megawatthours
2024-04-15T22,HST,City of Homestead,DF,Day-ahead demand forecast,83,megawatthours
2024-04-15T22,PGE,Portland General Electric Company,DF,Day-ahead demand forecast,2518,megawatthours
2024-04-15T22,JEA,JEA,DF,Day-ahead demand forecast,1937,megawatthours
2024-04-15T22,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,1047,megawatthours
2024-04-15T22,EPE,El Paso Electric Company,DF,Day-ahead demand forecast,1032,megawatthours
2024-04-15T22,AZPS,Arizona Public Service Company,DF,Day-ahead demand forecast,2433,megawatthours
2024-04-15T22,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,66,megawatthours
2024-04-15T22,CISO,California Independent System Operator,DF,Day-ahead demand forecast,15429,megawatthours
2024-04-15T22,NE,New England,DF,Day-ahead demand forecast,11620,megawatthours
2024-04-15T22,NY,New York,DF,Day-ahead demand forecast,15058,megawatthours
2024-04-15T22,SE,Southeast,DF,Day-ahead demand forecast,28809,megawatthours
2024-04-15T22,SW,Southwest,DF,Day-ahead demand forecast,9770,megawatthours
2024-04-15T22,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,3038,megawatthours
2024-04-15T22,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,297,megawatthours
2024-04-15T22,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,3247,megawatthours
2024-04-15T22,NEVP,Nevada Power Company,DF,Day-ahead demand forecast,3600,megawatthours
2024-04-15T22,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,34747,megawatthours
2024-04-15T22,IID,Imperial Irrigation District,DF,Day-ahead demand forecast,341,megawatthours
2024-04-15T22,FLA,Florida,DF,Day-ahead demand forecast,27225,megawatthours
2024-04-15T22,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,90910,megawatthours
2024-04-15T22,IPCO,Idaho Power Company,DF,Day-ahead demand forecast,1656,megawatthours
2024-04-15T21,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,543,megawatthours
2024-04-15T21,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,4632,megawatthours
2024-04-15T21,US48,United States Lower 48,D,Demand,478981,megawatthours
2024-04-15T21,ISNE,ISO New England,D,Demand,10282,megawatthours
2024-04-15T21,JEA,JEA,D,Demand,1865,megawatthours
2024-04-15T21,CAL,California,D,Demand,25600,megawatthours
2024-04-15T21,GCPD,"Public Utility District No. 2 of Grant County, Washington",D,Demand,717,megawatthours
2024-04-15T21,SRP,Salt River Project Agricultural Improvement and Power District,D,Demand,3009,megawatthours
2024-04-15T21,IPCO,Idaho Power Company,D,Demand,1576,megawatthours
2024-04-15T21,CISO,California Independent System Operator,D,Demand,21106,megawatthours
2024-04-15T21,NEVP,Nevada Power Company,D,Demand,3659,megawatthours
2024-04-15T21,NE,New England,D,Demand,10282,megawatthours
2024-04-15T21,PJM,"PJM Interconnection, LLC",D,Demand,91542,megawatthours
2024-04-15T21,CAR,Carolinas,D,Demand,29388,megawatthours
2024-04-15T21,TEC,Tampa Electric Company,D,Demand,3071,megawatthours
2024-04-15T21,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,165,megawatthours
2024-04-15T21,AZPS,Arizona Public Service Company,D,Demand,2329,megawatthours
2024-04-15T21,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,D,Demand,5133,megawatthours
2024-04-15T21,TEN,Tennessee,D,Demand,20877,megawatthours
2024-04-15T21,SEC,Seminole Electric Cooperative,D,Demand,341,megawatthours
2024-04-15T21,LDWP,Los Angeles Department of Water and Power,D,Demand,2336,megawatthours
2024-04-15T21,CPLW,Duke Energy Progress West,D,Demand,576,megawatthours
2024-04-15T21,FPC,"Duke Energy Florida, Inc.",D,Demand,7742,megawatthours
2024-04-15T21,DUK,Duke Energy Carolinas,D,Demand,14438,megawatthours
2024-04-15T21,TAL,City of Tallahassee,D,Demand,370,megawatthours
2024-04-15T21,CPLE,Duke Energy Progress East,D,Demand,7964,megawatthours
2024-04-15T21,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",D,Demand,524,megawatthours
2024-04-15T21,WACM,Western Area Power Administration - Rocky Mountain Region,D,Demand,3686,megawatthours
2024-04-15T21,TVA,Tennessee Valley Authority,D,Demand,20877,megawatthours
2024-04-15T21,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,DF,Day-ahead demand forecast,4224,megawatthours
2024-04-15T21,ERCO,"Electric Reliability Council of Texas, Inc.",DF,Day-ahead demand forecast,55396,megawatthours
2024-04-15T21,BPAT,Bonneville Power Administration,DF,Day-ahead demand forecast,6405,megawatthours
2024-04-15T21,NEVP,Nevada Power Company,DF,Day-ahead demand forecast,3512,megawatthours
2024-04-15T21,IPCO,Idaho Power Company,DF,Day-ahead demand forecast,1660,megawatthours
2024-04-15T21,GVL,Gainesville Regional Utilities,DF,Day-ahead demand forecast,204,megawatthours
2024-04-15T21,BANC,Balancing Authority of Northern California,DF,Day-ahead demand forecast,1613,megawatthours
2024-04-15T21,CAL,California,DF,Day-ahead demand forecast,19940,megawatthours
2024-04-15T21,NW,Northwest,DF,Day-ahead demand forecast,26545.4,megawatthours
2024-04-15T21,US48,United States Lower 48,DF,Day-ahead demand forecast,425905.4,megawatthours
2024-04-15T21,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,90662,megawatthours
2024-04-15T21,NE,New England,DF,Day-ahead demand forecast,10460,megawatthours
2024-04-15T21,EPE,El Paso Electric Company,DF,Day-ahead demand forecast,980,megawatthours
2024-04-15T21,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,34487,megawatthours
2024-04-15T21,TEX,Texas,DF,Day-ahead demand forecast,55396,megawatthours
2024-04-15T21,JEA,JEA,DF,Day-ahead demand forecast,1915,megawatthours
2024-04-15T21,DOPD,PUD No. 1 of Douglas County,DF,Day-ahead demand forecast,195,megawatthours
2024-04-15T21,CAR,Carolinas,DF,Day-ahead demand forecast,6600,megawatthours
2024-04-15T21,SCL,Seattle City Light,DF,Day-ahead demand forecast,1157,megawatthours
2024-04-15T21,SC,South Carolina Public Service Authority,D,Demand,3139,megawatthours
2024-04-15T21,TEX,Texas,D,Demand,54936,megawatthours
2024-04-15T21,NYIS,New York Independent System Operator,D,Demand,14912,megawatthours
2024-04-15T21,TEPC,Tucson Electric Power,D,Demand,958,megawatthours
2024-04-15T21,MIDW,Midwest,D,Demand,83475,megawatthours
2024-04-15T21,SW,Southwest,D,Demand,9709,megawatthours
2024-04-15T21,SPA,Southwestern Power Administration,D,Demand,22,megawatthours
2024-04-15T21,FLA,Florida,D,Demand,35248,megawatthours
2024-04-15T21,WALC,Western Area Power Administration - Desert Southwest Region,D,Demand,1042,megawatthours
2024-04-15T21,PNM,Public Service Company of New Mexico,D,Demand,1370,megawatthours
2024-04-15T21,NW,Northwest,D,Demand,39050,megawatthours
2024-04-15T21,SE,Southeast,D,Demand,29651,megawatthours
2024-04-15T21,AVA,Avista Corporation,D,Demand,1406,megawatthours
2024-04-15T21,PSEI,"Puget Sound Energy, Inc.",D,Demand,2862,megawatthours
2024-04-15T21,SOCO,"Southern Company Services, Inc. - Trans",D,Demand,29651,megawatthours
2024-04-15T21,SCEG,"Dominion Energy South Carolina, Inc.",D,Demand,3271,megawatthours
2024-04-15T21,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,75800,megawatthours
2024-04-15T21,HST,City of Homestead,D,Demand,82,megawatthours
2024-04-15T21,MIDA,Mid-Atlantic,D,Demand,91542,megawatthours
2024-04-15T21,CENT,Central,D,Demand,34311,megawatthours
2024-04-15T21,PSCO,Public Service Company of Colorado,D,Demand,4329,megawatthours
2024-04-15T21,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,54936,megawatthours
2024-04-15T21,AECI,"Associated Electric Cooperative, Inc.",D,Demand,2542,megawatthours
2024-04-15T21,SWPP,Southwest Power Pool,D,Demand,34289,megawatthours
2024-04-15T21,BPAT,Bonneville Power Administration,D,Demand,6643,megawatthours
2024-04-15T21,SCL,Seattle City Light,D,Demand,1164,megawatthours
2024-04-15T21,WAUW,Western Area Power Administration - Upper Great Plains West,D,Demand,77,megawatthours
2024-04-15T21,NY,New York,D,Demand,14912,megawatthours
2024-04-15T21,NWMT,NorthWestern Corporation,D,Demand,1268,megawatthours
2024-04-15T21,FMPP,Florida Municipal Power Pool,D,Demand,2614,megawatthours
2024-04-15T21,FPL,Florida Power & Light Co.,D,Demand,18874,megawatthours
2024-04-15T21,GVL,Gainesville Regional Utilities,D,Demand,289,megawatthours
2024-04-15T21,BANC,Balancing Authority of Northern California,D,Demand,1595,megawatthours
2024-04-15T21,DOPD,PUD No. 1 of Douglas County,D,Demand,222,megawatthours
2024-04-15T21,TIDC,Turlock Irrigation District,D,Demand,270,megawatthours
2024-04-15T21,EPE,El Paso Electric Company,D,Demand,1001,megawatthours
2024-04-15T21,PACW,PacifiCorp West,D,Demand,2245,megawatthours
2024-04-15T21,IID,Imperial Irrigation District,D,Demand,293,megawatthours
2024-04-15T21,PACE,PacifiCorp East,D,Demand,5981,megawatthours
2024-04-15T21,PGE,Portland General Electric Company,D,Demand,2526,megawatthours
2024-04-15T21,CHPD,Public Utility District No. 1 of Chelan County,DF,Day-ahead demand forecast,172.4,megawatthours
2024-04-15T21,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,1001,megawatthours
2024-04-15T21,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,3261,megawatthours
2024-04-15T21,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,2966,megawatthours
2024-04-15T21,PGE,Portland General Electric Company,DF,Day-ahead demand forecast,2552,megawatthours
2024-04-15T21,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,261,megawatthours
2024-04-15T21,FMPP,Florida Municipal Power Pool,DF,Day-ahead demand forecast,2625,megawatthours
2024-04-15T21,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,68,megawatthours
2024-04-15T21,CENT,Central,DF,Day-ahead demand forecast,34555,megawatthours
2024-04-15T21,SW,Southwest,DF,Day-ahead demand forecast,9476,megawatthours
2024-04-15T21,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,983,megawatthours
2024-04-15T21,IID,Imperial Irrigation District,DF,Day-ahead demand forecast,329,megawatthours
2024-04-15T21,PNM,Public Service Company of New Mexico,DF,Day-ahead demand forecast,1230,megawatthours
2024-04-15T21,TAL,City of Tallahassee,DF,Day-ahead demand forecast,347,megawatthours
2024-04-15T21,ISNE,ISO New England,DF,Day-ahead demand forecast,10460,megawatthours
2024-04-15T21,SE,Southeast,DF,Day-ahead demand forecast,28542,megawatthours
2024-04-15T21,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,3005,megawatthours
2024-04-15T21,AECI,"Associated Electric Cooperative, Inc.",DF,Day-ahead demand forecast,2542,megawatthours
2024-04-15T21,FPL,Florida Power & Light Co.,DF,Day-ahead demand forecast,18375,megawatthours
2024-04-15T21,FLA,Florida,DF,Day-ahead demand forecast,27044,megawatthours
2024-04-15T21,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,28542,megawatthours
2024-04-15T21,NY,New York,DF,Day-ahead demand forecast,14339,megawatthours
2024-04-15T21,TEN,Tennessee,DF,Day-ahead demand forecast,20437,megawatthours
2024-04-15T21,HST,City of Homestead,DF,Day-ahead demand forecast,79,megawatthours
2024-04-15T21,LDWP,Los Angeles Department of Water and Power,DF,Day-ahead demand forecast,2352,megawatthours
2024-04-15T21,AZPS,Arizona Public Service Company,DF,Day-ahead demand forecast,2316,megawatthours
2024-04-15T21,MIDW,Midwest,DF,Day-ahead demand forecast,81909,megawatthours
2024-04-15T21,NWMT,NorthWestern Corporation,DF,Day-ahead demand forecast,1295,megawatthours
2024-04-15T21,NYIS,New York Independent System Operator,DF,Day-ahead demand forecast,14339,megawatthours
2024-04-15T21,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,90662,megawatthours
2024-04-15T21,TVA,Tennessee Valley Authority,DF,Day-ahead demand forecast,20437,megawatthours
2024-04-15T21,MISO,"Midcontinent Independent System Operator, Inc.",DF,Day-ahead demand forecast,75143,megawatthours
2024-04-15T21,CISO,California Independent System Operator,DF,Day-ahead demand forecast,15385,megawatthours
2024-04-15T21,AVA,Avista Corporation,DF,Day-ahead demand forecast,1417,megawatthours
2024-04-15T21,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,3212,megawatthours
2024-04-15T21,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,3339,megawatthours
2024-04-15T21,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,287,megawatthours
2024-04-15T20,NY,New York,DF,Day-ahead demand forecast,13878,megawatthours
2024-04-15T20,CAL,California,DF,Day-ahead demand forecast,20406,megawatthours
2024-04-15T20,TEX,Texas,DF,Day-ahead demand forecast,54300,megawatthours
2024-04-15T20,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,DF,Day-ahead demand forecast,4161,megawatthours
2024-04-15T20,FPL,Florida Power & Light Co.,DF,Day-ahead demand forecast,17886,megawatthours
2024-04-15T20,NWMT,NorthWestern Corporation,DF,Day-ahead demand forecast,1304,megawatthours
2024-04-15T20,TAL,City of Tallahassee,DF,Day-ahead demand forecast,330,megawatthours
2024-04-15T20,ERCO,"Electric Reliability Council of Texas, Inc.",DF,Day-ahead demand forecast,54300,megawatthours
2024-04-15T20,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,89684,megawatthours
2024-04-15T20,HST,City of Homestead,DF,Day-ahead demand forecast,77,megawatthours
2024-04-15T20,SCL,Seattle City Light,DF,Day-ahead demand forecast,1169,megawatthours
2024-04-15T20,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,34138,megawatthours
2024-04-15T20,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,261,megawatthours
2024-04-15T20,LDWP,Los Angeles Department of Water and Power,DF,Day-ahead demand forecast,2315,megawatthours
2024-04-15T20,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,977,megawatthours
2024-04-15T20,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,4572,megawatthours
2024-04-15T20,TIDC,Turlock Irrigation District,D,Demand,269,megawatthours
2024-04-15T20,EPE,El Paso Electric Company,D,Demand,959,megawatthours
2024-04-15T20,PJM,"PJM Interconnection, LLC",D,Demand,89036,megawatthours
2024-04-15T20,FPL,Florida Power & Light Co.,D,Demand,18173,megawatthours
2024-04-15T20,SE,Southeast,D,Demand,28808,megawatthours
2024-04-15T20,SW,Southwest,D,Demand,9365,megawatthours
2024-04-15T20,PNM,Public Service Company of New Mexico,D,Demand,1349,megawatthours
2024-04-15T20,NWMT,NorthWestern Corporation,D,Demand,1294,megawatthours
2024-04-15T20,SPA,Southwestern Power Administration,D,Demand,20,megawatthours
2024-04-15T20,HST,City of Homestead,D,Demand,77,megawatthours
2024-04-15T20,SWPP,Southwest Power Pool,D,Demand,33921,megawatthours
2024-04-15T20,TEN,Tennessee,D,Demand,20422,megawatthours
2024-04-15T20,LDWP,Los Angeles Department of Water and Power,D,Demand,2350,megawatthours
2024-04-15T20,TAL,City of Tallahassee,D,Demand,358,megawatthours
2024-04-15T20,GVL,Gainesville Regional Utilities,D,Demand,272,megawatthours
2024-04-15T20,CPLW,Duke Energy Progress West,D,Demand,543,megawatthours
2024-04-15T20,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,D,Demand,4919,megawatthours
2024-04-15T20,MIDA,Mid-Atlantic,D,Demand,89036,megawatthours
2024-04-15T20,PACE,PacifiCorp East,D,Demand,5933,megawatthours
2024-04-15T20,NE,New England,D,Demand,10113,megawatthours
2024-04-15T20,SRP,Salt River Project Agricultural Improvement and Power District,D,Demand,2967,megawatthours
2024-04-15T20,CISO,California Independent System Operator,D,Demand,21785,megawatthours
2024-04-15T20,FLA,Florida,D,Demand,33644,megawatthours
2024-04-15T20,IPCO,Idaho Power Company,D,Demand,1627,megawatthours
2024-04-15T20,MIDW,Midwest,D,Demand,82630,megawatthours
2024-04-15T20,TEX,Texas,D,Demand,53973,megawatthours
2024-04-15T20,IID,Imperial Irrigation District,D,Demand,282,megawatthours
2024-04-15T20,AZPS,Arizona Public Service Company,D,Demand,2130,megawatthours
2024-04-15T20,SEC,Seminole Electric Cooperative,D,Demand,320,megawatthours
2024-04-15T20,AECI,"Associated Electric Cooperative, Inc.",D,Demand,2441,megawatthours
2024-04-15T20,SCL,Seattle City Light,D,Demand,1187,megawatthours
2024-04-15T20,NY,New York,D,Demand,14510,megawatthours
2024-04-15T20,US48,United States Lower 48,D,Demand,470436,megawatthours
2024-04-15T20,WALC,Western Area Power Administration - Desert Southwest Region,D,Demand,1028,megawatthours
2024-04-15T20,CAR,Carolinas,D,Demand,28429,megawatthours
2024-04-15T20,AVA,Avista Corporation,D,Demand,1417,megawatthours
2024-04-15T20,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53973,megawatthours
2024-04-15T20,AECI,"Associated Electric Cooperative, Inc.",DF,Day-ahead demand forecast,2480,megawatthours
2024-04-15T20,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,3007,megawatthours
2024-04-15T20,CAR,Carolinas,DF,Day-ahead demand forecast,6526,megawatthours
2024-04-15T20,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,2918,megawatthours
2024-04-15T20,AZPS,Arizona Public Service Company,DF,Day-ahead demand forecast,2262,megawatthours
2024-04-15T20,FMPP,Florida Municipal Power Pool,DF,Day-ahead demand forecast,2575,megawatthours
